# partial HR
0.000,48.084
0.000,42.356
0.000,69.816
0.000,69.816
0.000,52.491
0.000,134.534
0.000,134.534
0.000,64.097
0.005,114.400
0.000,58.429
0.000,58.429
0.000,100.793
0.000,100.793
0.000,67.918
0.000,67.918
0.000,73.650
0.000,73.650
0.000,91.553
0.000,91.553
0.000,122.502
0.000,122.502
0.000,64.548
0.000,39.400
0.000,88.828
0.000,100.121
0.000,100.121
0.000,142.919
0.000,142.919
0.000,55.739
0.000,55.100
0.000,55.100
0.000,60.242
0.000,60.242
0.000,66.861
0.000,31.695
0.000,99.168
0.000,99.168
0.000,37.920
0.000,37.920
0.000,39.746
0.000,88.667
0.000,88.667
0.004,95.160
0.000,53.708
0.000,53.708
0.000,89.865
0.000,89.865
0.000,91.525
0.000,91.525
0.000,103.531
0.000,103.531
0.000,109.753
0.022,137.814
0.000,101.840
0.000,101.840
0.000,98.883
0.000,127.841
0.000,127.841
0.000,112.710
0.000,118.402
0.000,90.286
0.000,90.286
0.000,118.345
0.073,96.079
0.000,115.645
0.000,115.645
0.000,115.737
0.000,115.737
0.000,123.464
0.000,134.092
0.000,134.092
0.000,64.424
0.000,64.424
0.055,66.454
0.000,36.145
0.000,65.997
0.000,63.045
0.000,63.045
0.000,85.358
0.000,85.358
0.000,124.018
0.000,124.018
0.000,54.536
0.000,128.699
0.000,65.431
0.000,65.431
0.000,105.141
0.000,105.141
0.000,71.516
0.000,74.612
0.000,74.612
0.000,93.531
0.000,119.595
0.000,119.595
0.000,139.581
0.000,90.548
0.000,90.548
0.000,65.979
0.000,97.304
0.000,97.304
0.025,95.410
0.000,107.377
0.000,108.845
0.000,108.845
0.000,116.112
0.000,117.193
0.000,117.193
0.032,143.807
0.000,86.946
0.000,74.592
0.000,74.592
0.000,57.431
0.000,122.996
0.000,48.049
0.000,48.049
0.000,123.419
0.000,123.419
0.000,81.073
0.000,81.073
0.056,162.911
0.000,101.832
0.000,101.832
0.000,44.112
0.000,107.406
0.000,107.406
0.000,92.165
0.000,100.872
0.000,100.872
0.000,107.650
0.000,107.650
0.000,100.718
0.001,99.359
0.000,76.523
0.000,93.540
0.000,133.418
0.000,133.418
0.000,93.568
0.000,93.568
0.000,105.327
0.000,61.460
0.000,61.460
0.000,50.989
0.000,84.134
0.000,84.134
0.000,91.542
0.000,91.542
0.000,150.337
0.000,55.444
0.000,116.426
0.000,116.426
0.133,120.922
0.000,123.460
0.000,69.295
0.000,65.270
0.000,82.528
0.000,82.528
0.000,68.576
0.000,93.477
0.000,93.477
0.000,120.854
0.000,120.854
0.000,85.742
0.000,85.742
0.000,99.202
0.000,75.796
0.021,96.549
0.000,143.984
0.000,143.984
0.000,85.347
0.000,85.347
0.000,104.141
0.000,104.141
0.000,157.133
0.000,157.133
0.000,84.644
0.000,84.644
0.000,124.898
0.000,132.424
0.000,132.424
0.029,92.046
0.000,80.473
0.186,166.325
0.000,106.963
0.000,137.632
0.000,137.632
0.038,94.820
0.000,97.721
0.000,97.721
0.000,111.939
0.000,131.137
0.000,39.053
0.000,39.053
0.000,106.623
0.000,106.623
0.000,129.270
0.000,111.216
0.000,111.216
0.000,88.311
0.000,71.680
0.000,71.680
0.000,161.395
0.000,161.395
0.000,127.078
0.000,73.545
0.000,73.545
0.000,110.932
0.000,110.932
0.001,136.566
0.000,140.586
